barcode,barcode_apostrophe,CatNo,Artist,Title,ReleaseDate,LabelCode,DeletionType,StockOnHand,StockAllocated,StockFaulty,StockConsignment,BackorderTotal,FormatCode,Units,UKDealer,Sales_ThisWeek,Sales_LastWeek,Sales_ThisMonth,Sales_LastMonth,Sales_2MonthsAgo,Sales_3MonthsAgo,Sales_ThisYear,Sales_LastYear,Sales_AllTime,ManufacturedInternally,LabelName,SubLabelName,DeletedDate,OnOrder,Variant
8.81034E+11,'881034153197,IDAHO264CD,NERINA PALLOT,SOUND AND,03/09/2015,IDAR,,631,0,0,0,0,CD,1,5.55,0,0,0,2,2,1,16,19,589,No,IDAHO RECORDS,,29/11/2024,0,
8.81034E+11,'881034153180,IDAHO264V,NERINA PALLOT,SOUND AND,03/09/2015,IDAR,,0,0,0,48,0,LP,1,8.99,0,0,0,0,0,0,0,0,95,No,IDAHO RECORDS,,29/11/2024,0,
8.81034E+11,'881034136145,IDAHO268CD,NERINA PALLOT,STAY LUCKY,13/10/2017,IDAR,,390,0,0,2,0,CD,1,5.55,0,0,0,51,1,1,66,50,4181,No,IDAHO RECORDS,,29/11/2024,0,
8.81034E+11,'881034136237,IDAHO268LP,NERINA PALLOT,STAY LUCKY,13/10/2017,IDAR,,679,0,0,0,0,LP,1,8.99,0,1,0,2,4,0,24,36,872,No,IDAHO RECORDS,,29/11/2024,0,
5.06052E+12,'5060516092642,EBTG009V,EVERYTHING BUT THE GIRL,AMPLIFIED HEART,05/07/2019,BFRL,,747,5,12,126,0,LP,1,15.99,34,17,50,73,59,84,800,862,13250,No,BUZZIN FLY RECORDS LTD,,,0,
5.06052E+12,'5060516092659,EBTG010V,EVERYTHING BUT THE GIRL,WALKING WOUNDED,08/11/2019,BFRL,,289,5,6,247,0,LP,1,15.99,9,34,20,131,6,23,825,480,13172,No,BUZZIN FLY RECORDS LTD,,,0,
5.06052E+12,'5060516092666,EBTG011V,EVERYTHING BUT THE GIRL,TEMPERAMENTAL,08/05/2020,BFRL,,907,0,1,84,0,LP,2,16.99,11,2,13,17,17,11,232,330,5936,No,BUZZIN FLY RECORDS LTD,,,0,
5.06052E+12,'5060516095865,EBTG001V,EVERYTHING BUT THE GIRL,EDEN,17/09/2021,BFRL,,844,18,4,685,0,LP,1,15.99,10,2,11,42,15,18,235,273,4497,No,BUZZIN FLY RECORDS LTD,,,0,
5.06052E+12,'5060516096169,CDLTTH5002,THE SELECTER,DELETED - TOO MUCH PRESSURE [4,23/04/2021,TWOT,2,0,0,2,3,0,LP,1,17.99,0,0,0,0,0,0,9,78,1398,No,TWO TONE RECORDS,,06/10/2023,0,
5.06052E+12,'5060516096176,CDLTTX5002,THE SELECTER,TOO MUCH PRESSURE [DELUXE EDIT,23/04/2021,TWOT,,153,3,0,199,0,CD3,3,11.99,5,4,8,49,38,38,443,446,2004,No,TWO TONE RECORDS,,,0,Clamshell box w/ 20pg Booklet
5.06052E+12,'5060516095506,CRVX1383,STEVE HARLEY & COCKNEY REBEL,THE BEST YEARS OF OUR LIVES [4,16/04/2021,CHRR,,467,1,6,292,0,LP2,2,20.99,4,0,4,6,9,7,67,127,290,No,CHRYSALIS RECORDS,,,0,Coloured LP (Blue & Orange)
5.06052E+12,'5060516090037,CRC1004,FUN LOVIN CRIMINALS,LOCO,07/04/2021,CHRR,,526,0,0,2,0,CD,1,7.99,0,0,0,20,0,0,24,11,62,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516095698,CHRTTH5003,THE SPECIALS,MORE SPECIALS [40TH ANNIVERSAR,20/11/2020,TWOT,,238,23,28,210,0,LP2,2,18.99,7,6,12,63,43,45,430,615,1532,Yes,TWO TONE RECORDS,,,0,
5.06052E+12,'5060516094080,CRVX1285,UFO,STRANGERS IN THE NIGHT,20/11/2020,CHRR,,0,26,15,11,2,LP2,2,18.99,1,0,1,12,18,10,245,342,1291,No,CHRYSALIS RECORDS,,,0,Clear LP in Gatefold sleeve
5.06052E+12,'5060516095889,CRBV1285,UFO,STRANGERS IN THE NIGHT [2020 R,20/11/2020,CHRR,,0,1,0,6,0,LP2,2,20.99,0,0,0,1,3,2,47,347,646,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516094073,CRB1285,UFO,STRANGERS IN THE NIGHT [DELUXE,20/11/2020,CHRR,,0,2,1,4,0,CD8,8,26.99,0,0,0,2,0,0,266,279,1845,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516094943,CHRB1296,ULTRAVOX,DELETED - VIENNA [DELUXE EDITI,09/10/2020,CHRR,2,0,0,1,5,0,CD6,6,38.99,0,0,0,0,0,0,48,289,1052,No,CHRYSALIS RECORDS,,06/10/2023,0,Booklet & print cards included
5.06052E+12,'5060516095032,CHRH1296,ULTRAVOX,VIENNA [HALF-SPEED MASTER],09/10/2020,CHRR,,0,0,5,13,1,LP2,2,18.99,0,0,0,4,15,5,420,220,1667,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516094127,CHRTTH5007,VARIOUS ARTISTS,THIS ARE TWO TONE [HALF SPEED,26/09/2020,TWOT,,358,1,1,11,0,LP,1,15.99,4,5,9,49,25,14,262,364,1235,No,TWO TONE RECORDS,,,0,Half Speed Master
5.06052E+12,'5060516094134,CHRTTH5004,VARIOUS ARTISTS,DELETED - DANCE CRAZE [HALF SP,26/09/2020,TWOT,4,0,0,0,12,0,LP,1,14.99,0,0,0,0,0,0,0,0,60,No,TWO TONE RECORDS,,31/03/2023,0,Half Speed Master
1.92642E+11,'192641820687,IDAHO284CD,NERINA PALLOT,I DONT KNO,17/06/2022,IDAR,,98,0,0,37,0,CD,1,7.9,0,0,0,5,1,4,43,48,1068,No,IDAHO RECORDS,,29/11/2024,0,
1.92642E+11,'192641820670,IDAHO284C,NERINA PALLOT,I DONT KNO,17/06/2022,IDAR,,75,0,0,0,0,MC,1,6.49,0,0,0,0,0,0,0,1,29,No,IDAHO RECORDS,,29/11/2024,0,Cassette
5.06052E+12,'5060516093687,CHRTT5016,VARIOUS ARTISTS,TWO TONE THE ALBUMS,04/09/2020,TWOT,,1414,0,0,10,0,CD8,8,26.99,2,0,2,10,5,10,51,177,273,No,TWO TONE RECORDS,,,0,
5.06052E+12,'5060516094066,CRV1284,MIDGE URE,SOUNDTRACK THE SINGLES 1982-1,17/01/2020,CHRR,,576,0,16,22,0,LP,1,16.99,2,0,2,4,1,4,41,54,276,No,CHRYSALIS RECORDS,,,0,Clear LP - Limited edition
5.06052E+12,'5060516091409,CRC1085,THE WATERBOYS,A PAGAN PLACE,01/12/2019,CHRR,,0,1,0,2,0,CD,1,7.99,0,0,0,0,1,1,6,242,614,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516093694,CHRTT5015X,VARIOUS ARTISTS,DELETED - TWO TONE 7 TREASURES,15/11/2019,TWOT,4,0,0,0,3,0,BXSET,12,65.99,0,0,0,0,0,0,0,2,42,No,TWO TONE RECORDS,,15/05/2024,0,Includes Slipmats and art cards
5.06052E+12,'5060516093700,CRB1271X,UFO,PHENOMENON [DELUXE EDITION],25/10/2019,CHRR,,395,68,0,58,0,CD2,2,9.99,6,26,19,131,0,0,151,22,1231,No,CHRYSALIS RECORDS,,,0,O-Card included
5.06052E+12,'5060516094011,CDLTTH5001X,THE SPECIALS,SPECIALS [40TH ANNIVERSARY HAL,11/10/2019,TWOT,,0,2,7,13,41,LP2,2,18.99,0,0,0,1,2,4,763,2358,4964,No,TWO TONE RECORDS,,,0,Half Speed Master
5.06052E+12,'5060516093748,CRVX1271X,UFO,PHENOMENON [DELUXE EDITION],11/10/2019,CHRR,,0,0,2,6,0,LP2,2,18.99,0,0,0,0,0,0,4,276,465,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516094028,CRB1284,MIDGE URE,SOUNDTRACK 1978-2019,27/09/2019,CHRR,,0,0,0,11,0,CD3,3,11.99,0,0,0,0,0,0,0,3,147,No,CHRYSALIS RECORDS,,,0,Clamshell with Booklet
5.06052E+12,'5060516092048,CRB1138,FUN LOVIN CRIMINALS,1996-2001,11/07/2019,CHRR,,965,0,0,8,0,CD5,1,16.99,1,0,1,1,2,2,21,37,100,No,CHRYSALIS RECORDS,,,0,5 CD Box
5.06052E+12,'5060516092291,CRVB1150,GENERATION X,DELETED - GENERATION X [DELUXE,26/04/2019,CHRR,1,110,0,2,8,0,LP3,3,28.99,1,0,1,0,3,5,20,32,194,No,CHRYSALIS RECORDS,,25/03/2025,0,
5.06052E+12,'5060516092284,CRCX1150,GENERATION X,GENERATION X [DELUXE EDITION],26/04/2019,CHRR,,534,3,0,5,0,CD2,2,9.99,5,7,9,34,14,0,57,5,97,No,CHRYSALIS RECORDS,,,0,Booklet included
5.06052E+12,'5060516092635,CRV71179,GENERATION X,DELETED - YOUR GENER,12/04/2019,CHRR,1,0,24,0,1,0,7,1,6.99,0,0,0,0,0,0,6,9,62,No,CHRYSALIS RECORDS,,08/12/2023,0,
5.09997E+12,'5099973505020,7350502,UFO,ON AIR AT THE BBC (1974-1985),29/03/2019,CHRR,,0,0,1,5,0,CD6,6,17.99,0,0,0,0,0,1,34,107,529,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516092710,CRCX1183,UFO,THE BEST OF UFO WILL THE LAST,22/03/2019,CHRR,,0,0,0,17,1,CD2,2,9.99,0,0,0,1,1,1,83,431,1033,No,CHRYSALIS RECORDS,,,0,O-Card included
5.06052E+12,'5060516091256,CRB1074,IAN HUNTER,FROM THE KNEES OF MY HEART TH,22/02/2019,CHRR,,635,0,0,7,0,CD4,4,14.99,3,1,3,4,1,0,8,0,72,No,CHRYSALIS RECORDS,,,0,
5.09997E+12,'5099969813429,CHRX1214,IAN HUNTER,YOURE NEVER ALONE WITH A SCHI,22/02/2019,CHRR,,62,0,0,26,0,CD2,2,9.99,7,0,7,7,6,10,92,138,502,No,CHRYSALIS RECORDS,,,0,
5.09991E+12,'5099907071324,707132,ROBIN TROWER,AT THE BBC (1973-1975),08/02/2019,CHRR,,1408,0,0,15,0,CD2,2,8.99,1,0,1,14,14,24,181,233,669,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091263,CRB1075,ROBIN TROWER,THE STUDIO ALBUMS 1973-1983,08/02/2019,CHRR,,531,39,3,30,0,CD10,10,21.99,39,27,53,76,137,180,1034,1816,4968,No,CHRYSALIS RECORDS,,,0,Clamshell boxset
5.06052E+12,'5060516091393,CRC1084,THE WATERBOYS,THE WATERBOYS,01/02/2019,CHRR,,207,1,0,24,0,CD,1,7.99,4,1,4,12,15,3,120,141,568,No,CHRYSALIS RECORDS,,,0,
5.1E+12,'5099996888421,CTYX1437,UFO,HEADSTONE LIVE AT HAMMERSMITH,01/02/2019,CHRR,,1617,0,1,11,0,CD,1,7.99,4,0,4,6,6,4,93,139,426,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516092260,CRTTVX1143,THE SPECIALS,THE BEST OF THE SPECIALS,18/01/2019,TWOT,,1019,16,59,259,0,LP2,2,18.99,13,30,33,138,49,120,798,1546,4611,No,TWO TONE RECORDS,,,0,
5.09995E+12,'5099952039829,CHRTV20082,THE SPECIALS,THE BEST OF THE SPECIALS,18/01/2019,TWOT,,293,26,6,38,0,CD2,2,9.99,11,1,11,39,28,31,178,658,1817,No,TWO TONE RECORDS,,,0,
5.06052E+12,'5060516091867,CRVX1105,RUNRIG,LONG DISTANCE - THE BEST OF RU,30/11/2018,CHRR,,0,0,0,0,1,LP2,2,18.99,0,0,0,0,0,0,0,1,15,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091744,CRCX1115,ULTRAVOX,EXTENDED,16/11/2018,CHRR,,0,0,0,15,0,CD2,2,9.99,0,0,0,0,0,0,0,23,401,No,CHRYSALIS RECORDS,,,0,O-Card included
5.06052E+12,'5060516091652,CRV1089,TEN YEARS AFTER,DELETED - GOIN HOME!,09/11/2018,CHRR,2,0,0,0,10,0,LP,1,15.99,0,0,0,0,0,0,1,12,131,No,CHRYSALIS RECORDS,,19/11/2024,0,
5.06052E+12,'5060516091447,CRC1089,TEN YEARS AFTER,GOIN HOME!,09/11/2018,CHRR,,515,0,0,20,0,CD,1,7.99,3,1,3,11,6,3,54,65,365,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091669,CRBV1093,TEN YEARS AFTER,DELETED - LIVE AT THE FILLMORE,09/11/2018,CHRR,4,48,1,0,5,0,LP3,3,22.99,0,0,0,0,0,1,1,1515,1961,No,CHRYSALIS RECORDS,,12/11/2024,0,
5.06052E+12,'5060516091492,CRCX1093,TEN YEARS AFTER,LIVE AT THE FILLMORE EAST,09/11/2018,CHRR,,382,1,1,30,0,CD2,2,9.99,14,1,14,22,20,27,177,246,793,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091249,CRB1073,FRANKIE MILLER,FRANKIE MILLER..THATS WHO! T,14/09/2018,CHRR,,161,0,2,21,0,CD7,7,18.99,4,0,4,7,13,10,79,174,478,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091584,CRC1102,NAKED EYES,DELETED - NAKED EYES,31/08/2018,CHRR,4,0,0,0,0,0,CD,1,7.99,0,0,0,0,0,0,0,1,41,No,CHRYSALIS RECORDS,,15/05/2024,0,
5.06052E+12,'5060516091591,CRC1103,THE BABYS,ANTHOLOGY,03/08/2018,CHRR,,0,1,1,10,0,CD,1,7.99,3,0,3,1,0,14,44,56,265,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091416,CRV1086,BLODWYN PIG,AHEAD RINGS OUT,27/07/2018,CHRR,,367,0,1,15,0,LP,1,15.99,4,0,4,1,5,9,70,93,276,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091423,CRCX1087,BLODWYN PIG,AHEAD RINGS OUT / GETTING TO T,27/07/2018,CHRR,,0,0,0,4,0,CD2,2,9.99,0,0,0,0,0,1,24,148,443,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091287,CRC1077,FUN BOY THREE,THE BEST OF,27/07/2018,CHRR,,389,5,0,88,0,CD,1,7.99,2,4,6,21,16,26,188,371,1439,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091317,CRC1080,GO WEST,ACES AND KINGS THE BEST OF,04/05/2018,CHRR,,351,0,0,26,0,CD,1,7.99,1,3,4,18,18,16,153,109,644,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091270,CRC1076,TERRY HALL,TERRY HALL THE COLLECTION,04/05/2018,CHRR,,680,0,0,5,0,CD,1,7.99,3,3,4,14,9,4,48,3,304,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091225,CRB1071,COCKNEY REBEL,CAVALIERS AN ANTHOLOGY (1973-,27/04/2018,CHRR,,398,3,0,18,0,CD4,4,14.99,3,4,6,21,26,14,123,195,467,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091140,CRC1068,TEN YEARS AFTER,DELETED - A SPACE IN TIME (201,20/04/2018,CHRR,2,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,1,9,No,CHRYSALIS RECORDS,,21/02/2023,0,
5.06052E+12,'5060516091126,CRC1066,TEN YEARS AFTER,DELETED - CRICKLEWOOD GREEN (2,20/04/2018,CHRR,2,0,0,0,1,0,CD,1,7.99,0,0,0,0,0,0,0,0,14,No,CHRYSALIS RECORDS,,19/11/2024,0,
5.06052E+12,'5060516091164,CRC1070,TEN YEARS AFTER,DELETED - POSITIVE VIBRATIONS,20/04/2018,CHRR,2,0,0,0,1,0,CD,1,7.99,0,0,0,0,0,0,2,16,197,No,CHRYSALIS RECORDS,,19/11/2024,0,
5.06052E+12,'5060516091157,CRC1069,TEN YEARS AFTER,DELETED - ROCK & ROLL MUSIC TO,20/04/2018,CHRR,2,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,1,9,No,CHRYSALIS RECORDS,,21/02/2023,0,
5.06052E+12,'5060516091119,CRC1065,TEN YEARS AFTER,SSSSH (2017 REMASTER),20/04/2018,CHRR,,0,1266,0,17,0,CD,1,7.99,0,0,0,5,4,17,183,195,782,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091133,CRC1067,TEN YEARS AFTER,WATT (2017 REMASTER),20/04/2018,CHRR,,1475,0,1,26,0,CD,1,7.99,5,4,7,16,6,13,139,133,581,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516090082,CRCX1008,ULTRAVOX,DELETED - MONUMENT,06/04/2018,CHRR,4,0,24,0,10,0,CD2,2,9.99,0,0,0,0,2,0,70,199,536,No,CHRYSALIS RECORDS,,24/02/2025,0,
8.25646E+11,'825646124503,8.25646E+11,ULTRAVOX,VIENNA,06/04/2018,CHRR,,0,0,0,5,0,LP,1,14.99,0,0,0,0,0,0,0,0,3,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091195,CRC1005,ULTRAVOX,VIENNA,06/04/2018,CHRR,,0,0,0,4,0,CD,1,7.99,0,0,0,0,0,0,0,2,41,No,CHRYSALIS RECORDS,,,0,
8.25646E+11,'825646297030,CHR1057,ROBIN TROWER,DELETED - BRIDGE OF SIGHS,16/02/2018,CHRR,4,0,3108,1,18,0,LP,1,15.99,0,0,0,0,0,1,41,474,1069,No,CHRYSALIS RECORDS,,12/11/2024,0,
5.06052E+12,'5060516091218,CRV1050,SUZI QUATRO,LEGEND THE BEST OF,09/02/2018,CHRR,,354,61,2,23,0,LP2,2,18.99,21,0,21,17,21,66,381,277,658,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516090570,CRTT1048,THE SPECIALS,SPECIALS,09/02/2018,TWOT,,0,0,0,32,0,CD,1,7.99,0,0,0,1,2,2,64,943,2221,No,TWO TONE RECORDS,,,0,
5.06052E+12,'5060516091850,CRC1124,THE COLOURFIELD,THE VERY BEST OF,27/07/2018,CHRR,,316,3,0,18,0,CD,1,7.99,0,4,3,14,13,11,112,125,800,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091386,CRB1085,GENTLE GIANT,I LOST MY HEAD THE CHRYSALIS,08/06/2018,CHRR,,0,0,0,0,12,CD4,4,14.99,0,0,0,0,0,0,5,1,324,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091379,CRB1084,RUNRIG,STEPPING DOWN THE GLORY YEARS,01/06/2018,CHRR,,0,0,0,2,0,CD6,6,17.99,0,0,0,0,1,1,50,2,65,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091232,CRB1072,STEVE HARLEY & COCKNEY REBEL,THE BEST YEARS OF OUR LIVES [D,01/06/2018,CHRR,,223,2,0,23,0,CD3,3,11.99,19,0,19,15,23,31,171,301,730,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516091324,CRV1081,COCKNEY REBEL,DELETED - THE HUMAN MENAGERIE,18/05/2018,CHRR,2,0,0,0,1,0,LP,1,14.99,0,0,0,0,0,0,4,86,259,No,CHRYSALIS RECORDS,,08/12/2023,0,
5.06052E+12,'5060516091331,CRC1081,COCKNEY REBEL,DELETED - THE HUMAN MENAGERIE,18/05/2018,CHRR,2,0,0,0,2,0,CD,1,6.99,0,0,0,2,1,3,64,395,748,No,CHRYSALIS RECORDS,,08/12/2023,0,
5.06052E+12,'5060516091348,CRV1082,COCKNEY REBEL,DELETED - THE PSYCHOMODO,18/05/2018,CHRR,2,1,1,1,76,0,LP,1,14.99,2,0,2,4,5,3,29,118,313,No,CHRYSALIS RECORDS,,08/12/2023,0,
5.06052E+12,'5060516091355,CRC1082,COCKNEY REBEL,DELETED - THE PSYCHOMODO,18/05/2018,CHRR,2,4,9,0,10,0,CD,1,6.99,3,0,3,1,4,2,59,339,551,No,CHRYSALIS RECORDS,,08/12/2023,0,
5.06052E+12,'5060516091614,CRC1105,RUNRIG,LONG DISTANCE - THE BEST OF RU,18/05/2018,CHRR,,0,0,0,2,0,CD,1,7.99,0,0,0,0,0,0,0,0,23,No,CHRYSALIS RECORDS,,,0,
8.25646E+11,'825646335985,CHRTTX5011,THE SPECIALS,LIVE AT THE MOONLIGHT CLUB,19/01/2018,TWOT,,0,0,0,3,3,LP,1,15.99,0,0,0,0,0,0,0,1,80,No,TWO TONE RECORDS,,,0,
5.06052E+12,'5060516090563,CRTT1047,THE SPECIALS,LIVE AT THE MOONLIGHT CLUB,19/01/2018,TWOT,,3,25,0,66,0,CD,1,7.99,0,1,1,5,6,7,82,203,662,No,TWO TONE RECORDS,,,0,
9.46322E+11,'946321823266,CHRTT5010,THE SPECIALS,THE SINGLES,19/01/2018,TWOT,,636,11,18,28,0,LP,1,15.99,6,7,13,0,0,0,59,987,1046,No,TWO TONE RECORDS,,,0,
5.06052E+12,'5060516090556,CRTT1046,THE SPECIALS,THE SINGLES,19/01/2018,TWOT,,78,33,0,351,0,CD,1,7.99,2,20,22,92,93,126,501,106,1940,No,TWO TONE RECORDS,,,0,
5.06052E+12,'5060516090105,CRV1009,ULTRAVOX,DELETED - LAMENT,19/01/2018,CHRR,1,0,1,0,2,0,LP,1,14.99,0,0,0,0,0,0,12,96,559,No,CHRYSALIS RECORDS,,08/12/2023,0,
5.06052E+12,'5060516090143,CRV1011,ULTRAVOX,DELETED - RETURN TO EDEN LIVE,19/01/2018,CHRR,1,53,0,0,31,0,LP2,2,18.99,5,0,5,1,2,5,44,133,599,No,CHRYSALIS RECORDS,,25/03/2025,0,Ltd edition re-issue
8.25646E+11,'825646292950,CHRTT5014,VARIOUS ARTISTS,THE BEST OF 2 TONE,19/01/2018,TWOT,,0,0,0,0,12,LP2,2,18.99,0,0,0,0,0,0,0,1,7,No,TWO TONE RECORDS,,,0,
5.06052E+12,'5060516090624,CDTT1051,VARIOUS ARTISTS,THE BEST OF 2 TONE,19/01/2018,TWOT,,0,0,0,25,0,CD,1,7.99,0,0,0,1,2,5,82,540,1010,No,TWO TONE RECORDS,,,0,
8.25646E+11,'825646127917,2564612791,THE WATERBOYS,FISHERMANS BLUES,08/12/2017,CHRR,,0,0,0,0,4,LP,1,15.99,0,0,0,0,0,0,0,0,1,No,CHRYSALIS RECORDS,,,0,
8.25646E+11,'825646297047,CHRTTX5008,THE SPECIALS,IN THE STUDIO,01/12/2017,TWOT,,0,0,0,0,1,LP,1,15.99,0,0,0,0,0,0,0,1,25,No,TWO TONE RECORDS,,,0,
8.25646E+11,'825646336050,CDLTTX5001,THE SPECIALS,SPECIALS,01/12/2017,TWOT,,0,0,10,8,23,LP,1,15.99,0,0,0,0,0,2,15,987,3025,No,TWO TONE RECORDS,,,0,Black LP
5.06052E+12,'5060516090099,CRCX1009,ULTRAVOX,DELETED - LAMENT,24/11/2017,CHRR,2,0,0,0,0,0,CD2,2,8.99,0,0,0,0,0,0,0,3,12,No,CHRYSALIS RECORDS,,21/02/2023,0,
5.06052E+12,'5060516090136,C2DV1011,ULTRAVOX,RETURN TO EDEN LIVE AT THE RO,24/11/2017,CHRR,,0,0,0,0,0,CD3,3,10.99,0,0,0,0,0,0,0,1,1,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516090174,CRC1013,ULTRAVOX,THE COLLECTION,24/11/2017,CHRR,,0,0,0,2,0,CD,1,7.99,0,0,0,0,0,0,5,161,1167,No,CHRYSALIS RECORDS,,,0,
94635767322,'094635767322,3576732,THE WATERBOYS,FISHERMANS BLUES,03/11/2017,CHRR,,0,0,0,5,0,CD,2,9.99,0,0,0,0,0,0,0,87,743,No,CHRYSALIS RECORDS,,,0,Collector's Edition
5.09994E+12,'5099943193424,CDCHR20135,ROBIN TROWER,STATE TO STATE LIVE ACROSS AM,27/10/2017,CHRR,,352,1,0,16,0,CD2,2,9.99,2,1,3,9,11,13,118,35,174,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516090594,CRC1050,SUZI QUATRO,LEGEND THE BEST OF,22/09/2017,CHRR,,281,32,0,935,0,CD,1,7.99,46,38,81,274,95,7,529,83,666,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516090266,CRCX1021,THE WATERBOYS,ROOM TO ROAM,01/09/2017,CHRR,,328,1,0,38,0,CD2,2,9.99,4,0,4,5,14,5,81,138,406,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516090495,CRCX1042,THE WATERBOYS,THIS IS THE SEA,01/09/2017,CHRR,,912,5,4,88,0,CD2,2,9.99,14,10,19,40,39,32,355,732,1905,No,CHRYSALIS RECORDS,,,0,
5.09995E+12,'5099950184521,5018452X,ROBIN TROWER,BRIDGE OF SIGHS,18/08/2017,CHRR,,785,5,0,15,0,CD,1,7.99,9,7,15,26,24,22,215,0,216,No,CHRYSALIS RECORDS,,,0,
5.09992E+12,'5099921500022,2150002X,ROBIN TROWER,DAY OF THE EAGLE THE BEST OF,18/08/2017,CHRR,,545,0,0,8,0,CD,1,7.99,2,1,2,9,10,15,92,167,455,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516090747,CHRTTX5003,THE SPECIALS,DELETED - MORE SPECIALS,18/08/2017,TWOT,2,0,0,0,26,16,LP,1,14.99,0,0,0,0,0,0,1,20,471,No,TWO TONE RECORDS,,28/12/2023,0,1LP + 7 single in heavyweight card sleeve.
5.06052E+12,'5060516090259,CRC1020,THE WATERBOYS,FISHERMANS BLUES,18/08/2017,CHRR,,0,12,0,6,0,CD,1,9.99,0,1,1,3,5,5,166,268,798,No,CHRYSALIS RECORDS,,,0,Standard
5.06052E+12,'5060516090273,CRC1022,THE WATERBOYS,THE BEST OF THE WATERBOYS (198,18/08/2017,CHRR,,633,12,1,51,0,CD,1,7.99,3,3,6,84,62,49,289,309,1489,No,CHRYSALIS RECORDS,,,0,8 Page booklet included
8.25646E+11,'825646413300,2564641330,THE WATERBOYS,FISHERMANS BOX THE COMPLETE,09/02/2018,CHRR,,297,0,3,33,0,CD6,6,17.99,4,1,5,49,17,66,367,580,1680,No,CHRYSALIS RECORDS,,,0,
8.25646E+11,'825646343171,UFOBOX7486,UFO,THE COMPLETE STUDIO ALBUMS 197,09/02/2018,CHRR,,0,6,1,25,0,CD10,10,21.99,0,0,0,4,1,1,319,1169,2492,No,CHRYSALIS RECORDS,,,0,
5.09992E+12,'5099922725226,2272522,STEVE HARLEY & COCKNEY REBEL,DELETED - THE BEST OF STEVE HA,26/01/2018,CHRR,2,0,0,0,5,0,CD,1,6.99,0,0,0,0,0,1,3,192,540,No,CHRYSALIS RECORDS,,06/10/2023,0,
5.06052E+12,'5060516090075,CRCX1007,ULTRAVOX,QUARTET,26/01/2018,CHRR,,244,0,1,44,0,CD2,2,9.99,10,3,13,43,24,18,267,395,1240,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516090068,CRCX1006,ULTRAVOX,DELETED - RAGE IN EDEN,26/01/2018,CHRR,4,0,0,0,0,0,CD2,2,9.99,0,0,0,0,0,0,0,0,7,No,CHRYSALIS RECORDS,,19/11/2024,0,
5.06052E+12,'5060516090051,CRCX1005,ULTRAVOX,VIENNA,26/01/2018,CHRR,,70,8,0,41,0,CD2,2,9.99,5,8,10,42,44,68,457,291,1062,No,CHRYSALIS RECORDS,,,0,
5.06052E+12,'5060516090716,CRPD1057,THE MICHAEL SCHENKER GROUP,DELETED - ASSAULT ATTACK (PICT,19/01/2018,CHRR,2,1,0,11,5,0,LP,1,15.99,0,0,0,0,0,1,16,42,325,No,CHRYSALIS RECORDS,,21/02/2023,0,Picture Disc
5.06052E+12,'5060516091072,CRPX1058,THE MICHAEL SCHENKER GROUP,DELETED - BUILT TO DESTROY (PI,19/01/2018,CHRR,2,0,75,1,23,0,LP,1,15.99,0,0,0,3,2,0,46,137,375,No,CHRYSALIS RECORDS,,06/10/2023,0,
